track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2mET9mh9cnmcZ7WeET5lxo,Mine By Tomorrow,Hartman,40,6QYuv8OUpVNCUKjwVimkIU,Mine By Tomorrow,2019-05-24,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.69,0.797,5,-2.813,0,0.0334,0.31,0.0,0.382,0.733,97.964,152449
5w6amHqMxl0yFEkhsZt0Tk,Waiting on the Summer,VHS Collection,51,4c6J2SkNIWpKJBPy2TKZlp,Stereo Hype,2016-09-30,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.553,0.811,4,-5.832,1,0.111,0.0449,0.0,0.101,0.629,104.988,254572
2z1FmK5To9gj1rU4mS20f9,Freaks of the Industry,Digital Underground,42,1qUuOtsaAWlD6D83AebzD0,Sex Packets,1990-03-26,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.674,0.43,6,-13.562,0,0.263,0.107,7.31e-05,0.116,0.385,88.543,340907
6fvB2ft8IylK1coIewMPe1,Clarity - Brillz Remix,Zedd,0,1CTewes2Y1ZtUu9XmFOrVa,Clarity (Remixes),2013-01-01,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.667,0.858,5,-7.062,0,0.0533,0.017,0.00366,0.177,0.354,140.024,357480
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,98,2ZfHkwHuoAZrlz7RMj0PDz,Blinding Lights,2019-11-29,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,87,4CCaoRnCugI6RsHHBKiMLs,Good News,2020-01-09,Alternative Hip Hop,37i9dQZF1DWTggY0yqBxES,rap,hip hop,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
2enPRFda84VE2wtI8c86Uf,Always Forever,Cults,60,6WnfWrfsfu7T9TXbHIFHX9,Static,2013-10-11,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,223747
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill,85,6UYZEYjpN1DYRW0kqFy9ZE,Championships,2018-11-30,GTA San Andreas Radio Los Santos,6m0BqpJfSP2m5xCOFjDRHw,rap,gangster rap,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522
78Nyf6RlqBANlMhSnKyClT,Pretend,CNCO,69,0hRRsaDcsBLbPvRtUl5UP3,Pretend,2019-02-15,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.68,0.883,11,-3.862,0,0.103,0.284,0.0,0.14,0.834,101.983,200566
0elb6lDN4B5Ao3TWoXYUzs,Almost Mine - Radio Edit,Wankelmut,47,4gIL6SKkzTlbzpBZ8l6s1D,Almost Mine (Radio Edit),2017-04-21,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.708,0.8,11,-5.072,1,0.0427,0.0513,1.02e-05,0.317,0.484,122.062,200467
7wOuTZEihpvi904nmAhDZu,Dime,Cruz,37,5XZ4lSxZTdTiLKm4nDqs3l,Dime,2017-08-02,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.818,0.766,0,-4.638,1,0.068,0.0685,2.52e-05,0.323,0.891,90.019,188056
3LSRGvBWTdnUBJC32oBFnZ,Te Mentiría,Gian Marco,56,6sjzlisCVw3NUAUV5q9tCd,A Tiempo,1998-09-03,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.748,0.718,4,-8.131,1,0.0612,0.266,0.0,0.241,0.627,100.001,227800
1nihX7AXe5qdt3OmDcstTb,Senses,KINGDØMS,41,6cI8Fq1iIqpuXovoGjgQap,Senses,2020-01-20,Electro Vibes,0wHHL0TLztL3muzXLCDTQP,edm,electro house,0.708,0.662,9,-7.492,1,0.0791,0.0194,0.00132,0.0882,0.281,115.999,237026
16edYoyGWlfItCbNWd6zOB,M'ongeule M'am,EKO,24,5oxWoRY1NLhmCwBEKA3ZJa,Pop Makossa (Analog Africa No. 23),2017-06-16,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.652,0.907,5,-11.705,0,0.0601,0.00406,0.000834,0.321,0.894,122.789,243082
0tdCy39PgWN8LFWu34ORn3,Rap Saved Me,21 Savage,67,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.845,0.399,1,-7.509,1,0.309,0.00525,0.74,0.102,0.148,143.049,257600
4OJFkrRQqol4FsPesF8eu4,Saturday in the Park - 2002 Remaster,Chicago,61,2oSXXINsWGuEsc4udgWxh8,Chicago V (Expanded & Remastered),1972-07-10,70s Pop & Rock Hits and Deep Tracks,1uKFRCQYci8kVgMy3xzTVH,rock,album rock,0.668,0.76,7,-6.831,1,0.034,0.137,0.0,0.0803,0.61,114.378,235667
27YlMLaVRhOZZ6ba75iVB7,Dirty South (feat. Big Boi),Goodie Mob,44,6cKgDS8oVcCNw9EjQf66er,Soul Food,1995-11-07,Dirty South Rap Classics by DJ HOTSAUCE,0tLHH1C4HkWEUCXXSSjbOe,rap,southern hip hop,0.918,0.36,5,-9.952,0,0.275,0.029,0.0,0.0799,0.243,91.959,214040
0hNXSYtNpYVtfeME1wZq5r,I Just Wanna Know,2Scratch,39,1JQZkO0PpQxAm3EfaTcFLU,I Just Wanna Know,2018-05-09,Rap Party 24/7 Radio / Gangsta Rap,4sGnz2x5tbHE2YlW1nemfb,rap,gangster rap,0.667,0.411,6,-12.624,0,0.108,0.0856,0.00197,0.0916,0.1,128.05,225000
4GW1YB8tJ2fDcKQftYd7We,M16,MACAN,28,3P6aG6bKR6pdb1PNyLPxIu,M16,2019-05-05,Russian Gangster Rap,0u0qLLE8MZc679RZWCk1TT,rap,gangster rap,0.882,0.567,8,-7.685,0,0.196,0.335,0.0,0.105,0.746,85.049,134091
0hur9YKoUq3uwte8K30zlC,With Or Without You - Kage Remix,Maddix,32,0USfhDEFaev3COvvp5CIAj,With Or Without You (Kage Remix),2019-12-13,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.776,0.801,7,-5.093,0,0.157,0.296,0.102,0.155,0.663,124.107,204194
1dgXdQLDzRujGDkGsxSY1I,I Surrender (Extended Mix),CAZZETTE,0,5SVTRyWHWnM8d1VaJYLffG,Eject pt. II,2012-12-12,Vocal House,5PCAWKfUWAUj8VeY8G7xRQ,edm,progressive electro house,0.751,0.577,4,-5.073,0,0.0677,0.00599,0.00278,0.084,0.187,128.001,390479
29caulxU0jxucdVIyhSJTc,Amor de Que,Pabllo Vittar,78,3HpTJ9jpgwzzn7S8AUwlb9,111 1,2019-10-31,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.737,0.819,11,-5.056,0,0.0446,0.0726,0.0,0.36,0.904,139.988,157929
31OqWK8Lc6GnUbnLG3GqPX,Happier - Breathe Carolina Remix,Marshmello,62,16M1uToqnw9bPO8wv8ypeE,Happier (Remixes),2018-10-19,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.691,0.924,0,-3.839,1,0.0577,0.00828,3.8e-06,0.402,0.34,125.983,158095
6tq6PWrJ8y8icAv1x45YXT,"Verify (feat. Young Thug, Gunna)",Jacquees,50,1rXw0jdKjIl49Ng2mlgO86,Verify,2019-09-20,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.525,0.637,1,-4.717,1,0.0932,0.0289,0.0,0.0763,0.322,84.72,163493
4GAFlFLouTialsJv1kiKaC,Feeling So Good,Ashley Tisdale,56,2SeQhMEDBwMPuU1yykP2mh,Symptoms,2019-05-03,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.727,0.702,4,-6.19,1,0.131,0.0991,9.42e-06,0.739,0.525,110.005,187160
1nO67wic65N413c11zKxM7,Silhouettes - Original Radio Edit,Avicii,12,6VG7t4lyDUUfrg6s9Ei6iB,Silhouettes,2012-01-01,@deniceemoberg EDM - POP REMIXES,2fbrY1tuoW8Uji14H7623k,edm,pop edm,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,211880
6SjKZJ2RkBfmWy84uPsIWH,Something About You,James Carter,52,2uvYYibXEXdsROgqevXPBl,Something About You,2019-08-02,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.699,0.885,7,-6.605,0,0.0637,0.0455,0.0199,0.257,0.248,122.012,174946
7mrXW08W9eOrP5jxKOzhZq,New Jack Swing,Wreckx-N-Effect,22,4y4qpoEoAVz098hapi6prZ,Rap Declares WAR,1992-01-01,CSR 103:9 (GTA: SA),4sr2xEhXQR5VuZ0LZX8TQ8,r&b,new jack swing,0.812,0.885,11,-5.495,1,0.0702,0.0098,0.000102,0.246,0.769,108.124,217853
2IZlgFPnfBqnSqymiNRaYZ,Blog,Michel Gaross,38,54yBSpfcz63qhwFT0My4xi,Blog,2017-04-21,Tropical Vibes,37i9dQZF1DX6RA5ZrA5a23,latin,tropical,0.754,0.912,1,-4.763,0,0.0919,0.0681,0.482,0.377,0.31,109.979,253091
3hUXBzW8zP2koWrxG5fNeL,Just A Dog,Big Moe,44,0PnUbRaZoWYVy3FYF8kSwo,Moe Life,1999-07-16,3rd Coast Classics,1QJ66s6YBZgxMUaVUyrhbo,rap,southern hip hop,0.626,0.668,8,-3.763,1,0.194,0.482,0.0,0.121,0.793,160.121,253547
7xSXEGgKFPLI5wpwdSaXOu,Dream On,Daydream Nation,14,1oWkxRBx4DRkENYPkRvzzn,Dream On,2019-10-04,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.277,0.883,11,-5.921,0,0.049,4.23e-05,0.0595,0.0845,0.425,155.928,198800
0oo5zVjH4CyTsm5FctRlnL,What I've Been Looking For,Ashley Tisdale,34,1NVo4DaE1DagWQuJuMshqr,High School Musical The Concert,2007-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post-teen pop,0.615,0.898,9,-5.85,1,0.0416,0.0971,0.0,0.758,0.485,140.117,125493
6Pgkp4qUoTmJIPn7ReaGxL,Without You (feat. Sandro Cavazza),Avicii,81,1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),2017-08-10,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,181673
4eQeXSsMo1JW0ToI2uOW6T,Уйду с мыслями,Nurminsky,33,4XsD0QkEb8boFKgav8pxG3,Уйду с мыслями,2019-03-01,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.853,0.785,7,-5.671,1,0.146,0.0622,0.0,0.0872,0.828,80.009,181500
2vytyWClpsahqcL6NibSE3,Gangstas Make The World Go Round,Westside Connection,41,5VCY0uIkkoaaji9ciCLS0D,Bow Down,1996-01-01,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.754,0.575,9,-8.22,1,0.366,0.0977,0.0,0.474,0.561,180.389,272834
392GJeq135q5wX2JO13dl1,I'd Rather Be Your T.H.U.G.G - Remix,Malow Mac,26,45FWYvXY172hGrnWmKtm70,Soldiers Love,2012-06-30,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,0.677,0.667,2,-5.259,1,0.3,0.328,0.0,0.0801,0.683,84.024,240040
68rVGSTnCiFOET9k5Vd8Se,parents,YUNGBLUD,75,0kGTcfwQC5nlsubgxUXdwP,the underrated youth,2019-10-18,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.618,0.823,7,-4.76,1,0.0447,0.0132,0.0,0.288,0.58,82.004,171880
3Drz2lTW7fHczqAoJ3dPWJ,霧のDOWN TOWN,オメガトライブ,28,0rKp7KsPDhyl7saBEKGxE4,First Finale,1985-12-11,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.632,0.674,4,-6.26,0,0.0308,0.306,0.0,0.156,0.52,114.886,297093
67jtXlxQs82ATZhfdywYJa,Chasing After You,Sam Feldt,5,3DXfe2cEsCdAjORfXw0NDK,Sunrise To Sunset,2017-11-24,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.613,0.914,3,-5.511,1,0.0426,0.0055,0.000905,0.0869,0.36,124.974,164885
2sXCQPtgvMEDu9m1tlQInQ,Thank Me Later,Anna of the North,54,5zn3hu6uk2DVnPF5yWfw0H,Dream Girl,2019-10-25,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.755,0.496,2,-7.412,1,0.0787,0.197,0.000194,0.338,0.718,76.528,204240
2tNmhDlMbwQZLxQtWMt2EU,Gravel Pit,Wu-Tang Clan,60,6FePdYF8RNzmH05uXIMW76,Legend Of The Wu-Tang: Wu-Tang Clan's Greatest Hits,2004-10-26,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.787,0.72,7,-7.569,1,0.251,0.222,0.0,0.633,0.538,121.003,253467
58ubvrlEOugu8SunT0qZIv,American Capitalist,Five Finger Death Punch,40,2OKtxM9AYk69WsXadZbN3i,American Capitalist,2011-10-11,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.484,0.995,1,-3.892,0,0.238,7.27e-06,0.00198,0.208,0.0436,150.04,208440
2sCLhumJK6miHTPJvl3IHE,I Believe,Youngheart,33,1kmv6m8hy3vd3jAw3gnYUH,I Believe,2018-05-11,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,pop,dance pop,0.556,0.837,0,-7.121,1,0.0447,0.0764,0.0,0.105,0.618,100.005,220200
2WFOLhpZmDGhl1xmwIIZrJ,Love Like You (Laudr8 Remix),N + I,38,5JsuVLJIXwJcC1b0QG086M,Love Like You (Laudr8 Remix),2019-09-27,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.819,0.771,0,-4.527,0,0.0971,0.713,0.000739,0.0966,0.345,121.972,161311
02kdNcUqZRgXwQiYr92gZW,On Fire,Carmada,37,6tLw6pHcjkI7YfjbBWblj6,Realise,2014-12-05,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.486,0.744,7,-6.082,0,0.356,0.0302,6.68e-05,0.0914,0.402,94.965,230507
0J6PbnvCKcBWhnPzN2IBId,Die Young,VÂN SCOTT,40,6Uz7qwsN20RVPCkSBcoqug,Die Young,2019-11-01,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.679,0.507,3,-6.215,1,0.0302,0.735,0.0,0.114,0.4,128.006,236719
3IKcPRETvaJ7ARE3W3RWyN,Insanity,Before Us All,20,2mgHkKJwWMr2vm6QRdJIwJ,Deception,2019-09-27,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.465,0.991,5,-3.181,1,0.133,2.55e-05,0.0384,0.0908,0.185,139.985,216214
3vDLsRfjYfsjqLelscTVh3,Buena Vibra,Mario Bautista,64,2h0VcRKYrfkBHMH2rYEZrt,Buena Vibra,2019-12-06,Verano Forever,37i9dQZF1DXdnGF35OawbN,latin,reggaeton,0.765,0.721,0,-5.166,1,0.0917,0.0278,0.0,0.12,0.691,105.992,159248
16x9viSmRS3PII71Pdeowc,Roll with the Changes,REO Speedwagon,57,3w0BIqN0uMoOT2l2ppKuXx,"You Can Tune a Piano, But You Can't Tuna Fish",1978-03-16,Classic Rock Radio,4lIywN6kXl9KPm3OQ8u8G7,rock,classic rock,0.204,0.896,0,-5.931,1,0.049,0.00266,0.0,0.152,0.653,90.6,335827
6BIcjFZIVDZxNAcofRFPx4,So Gone,Monica,67,4lSQkGgFffaUOd22Yrc25v,After The Storm,2003,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.618,0.552,8,-6.863,1,0.0981,0.176,0.0,0.252,0.586,81.975,242773
6sPYHh5eWFWtJ4DavD2VIQ,Nuttin' But Love,Heavy D & The Boyz,0,0aQQjCm3A5T2YLKhbxbFZV,Nuttin' But Love,1994-05-25,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.724,0.506,11,-13.663,0,0.386,0.0588,0.000768,0.0365,0.463,202.651,213733
3OAZLnU0Ss6TRHtFZ2B6UF,Dream Girl,Nice & Wild,12,0NgIpjV1jJS0ARP9qwo0ko,Nice & Wild,2010-07-12,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.777,0.805,1,-12.468,0,0.069,0.163,3.61e-06,0.532,0.872,127.01,258267
71pEiUWwfDFiRO6RmFpnBf,MOJAITA,J Balvin,75,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,Latin Hip Hop & Rap Playlist 2019,6hIDPF658AhRbxr8HN7OeA,latin,latin hip hop,0.45,0.842,0,-3.602,1,0.102,0.0171,0.0,0.377,0.885,172.069,187333
38hXTl0Gf7pXePh6yzl0hB,Yours,Oh Snap It's Luke!,26,5CD9KeXsB4V6VJRfAkDTEw,Yours,2018-03-30,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,0.55,0.879,7,-4.213,1,0.0411,0.00484,0.00018,0.432,0.224,122.037,210492
64E7c7HdsIbbDWDSGxNJVF,Poppin' Them Thangs,G-Unit,3,1YpEK4FrwMuJHhpCqvRuVg,Beg For Mercy,2003-01-01,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.769,0.818,6,-1.385,0,0.192,0.263,0.0,0.0787,0.918,88.017,240800
5KDNFlHAdDJ84fhK27c35X,Judith,A Perfect Circle,65,0GeWd0yUKXHbCXVag1mJvO,Mer De Noms,2000-01-01,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.365,0.894,11,-4.682,0,0.0572,3.32e-05,0.171,0.267,0.31,82.305,247267
7mo7U4LHQxAHxnvKVpb3nH,supernova,prettyboyshav,48,04obKkXZCAVxOWdDm2O2fQ,supernova,2020-01-01,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.616,0.575,1,-9.811,1,0.0442,0.022,0.0,0.35,0.234,133.94,192683
5qCrT9lVmIGxqB8i6bb83P,Lovers + Strangers - GATTÜSO Remix,Starley,46,3BnKoWIFRdfjSmxfQPOHuK,Lovers + Strangers (GATTÜSO Remix),2019-11-15,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.649,0.821,10,-4.952,0,0.0472,0.017,0.000347,0.0655,0.394,125.977,203968
6Hx9KYTINDIqXuykRkLTbq,We Are,TWIIG,23,7MU74ygafUeeSeir1ZZkdT,We Are,2016-06-13,BIG-ROOM NEVER DIES !,4QtO2XySphMOJt7pX0yaVi,edm,big room,0.482,0.966,5,-2.265,0,0.0637,0.00444,0.00739,0.894,0.228,128.039,180015
2QTp2o96FG61yVAxZTHqSV,Casanova,Palm Trees,46,18dCJCqk4IwkgychiRsuH1,Casanova,2015-08-21,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.751,0.716,1,-4.85,0,0.248,0.362,2.13e-05,0.0567,0.731,106.09,219787
3QkNkun3dzkeGo1jpkC76S,Use Somebody,Kings of Leon,4,61SxnbmY4W4CaZJFO8aMgF,Use Somebody,2008-11-21,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.272,0.735,0,-5.416,1,0.0459,0.00533,0.000648,0.122,0.158,137.173,231800
42ak7uVPsKNSBXjQiojx1A,"Yo, Baby, Yo! - With Rap",Ralph Tresvant,0,6mnHfxU94M0vcWgt2aU2DY,Ralph Tresvant (Expanded),1990-11-27,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.79,0.766,10,-9.07,0,0.144,0.0203,1.09e-05,0.061,0.789,110.309,263000
1o4XQ7tYJrDxgEpJufbOI8,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,3,67eRmjbirEIXE81uhfGjNl,Clarity (Deluxe),2012,"Electrónica, Progressive House, Electro House y más 🎧",0o5gKmuET7F3lQnpFxvPO8,edm,progressive electro house,0.595,0.736,8,-3.115,1,0.0406,0.116,0.0,0.0931,0.506,127.956,217347
7amm8xQDxryrWiD3kyQONd,Obra Maestra,The Psycho Realm,26,1Lwip4Df9YiLkPM3VGsDgi,Psycho Realm Presents Sick Jacken And Cynic In Terror Tapes 2,2012-05-15,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.641,0.788,8,-8.406,1,0.109,0.0309,0.0,0.772,0.275,97.013,208373
20JtELGPfOAMq7FpUt8eSM,Yellow Hearts,Ant Saunders,62,0ahjnylJzSIfobrUbMZnmL,Yellow Hearts,2019-06-18,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.866,0.399,7,-10.938,1,0.0745,0.117,0.0,0.0689,0.713,129.047,223256
5uQdp0GLfj6K1wTdKuSkwR,Hold Me Back,Rick Ross,43,1YSb516nyR6ALY2ji1eCAV,"God Forgives, I Don't (Deluxe Edition)",2012-01-01,Gangster Rap Workout,0ZRwrJ2EDGyKR6YgQPWXeO,rap,gangster rap,0.435,0.712,11,-5.566,1,0.144,0.0383,0.0,0.109,0.445,125.789,267147
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),Skrillex,72,3W6iNTF9ajh2btsyxslpCY,Purple Lamborghini (with Rick Ross),2016-07-22,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.457,0.899,10,-2.591,0,0.132,0.0019,0.0,0.831,0.298,147.268,215510
135TYaJ0WsivC2Zk7MEX4Y,Project T - Martin Garrix Remix,Dimitri Vegas & Like Mike,2,1oimvY3x0rAbi6q6TOaOtn,Project T (Martin Garrix Remix),2013-10-14,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.561,0.725,9,-7.212,0,0.042,0.00358,0.857,0.0872,0.117,127.993,312197
742hY2twqAjwNYnKkQdilj,Strike It Up,Black Box,52,6r4vIr4aUsK00mGHDiQkrl,Dreamland,1990-04-09,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.876,0.862,6,-7.694,0,0.062,0.0117,0.000276,0.0658,0.915,118.396,298691
6Bv2bQvYZDJLVlMPbmuFQm,Everything,Jody Watley,25,2Fa9jKPOzCGh5Yw74wuSKE,20th Century Masters: The Millennium Collection: Best Of Jody Watley,2000-01-01,1987-1997 OLD SKOOL JAMZ,0WicovBbxeB0nvQC6IfuaT,r&b,new jack swing,0.583,0.686,0,-8.834,1,0.0304,0.336,0.00111,0.299,0.574,164.019,256507
1HGpnAIot58B4mNtfn0arH,Ursa Major - Pad One Rmx,Audio Storm,5,4aiYJRW0ggtvWmNghiZFRo,Deep Progressive House Set,2018-02-12,Selected House,2JPzPB9jnvJLAYtmCbvZy8,edm,progressive electro house,0.776,0.502,4,-11.465,0,0.133,0.116,0.895,0.095,0.48,123.025,444878
39JXKlaBNWl5WrXgjq7jBM,We Control The Sound,Headhunterz,18,5MP0eSCc0zEpyPkRk88YHQ,We Control The Sound,2014-11-11,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.385,0.929,2,-4.332,1,0.194,0.00158,0.69,0.109,0.247,130.103,329343
36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,72,1ICKrl6sDjJD1YdR9VDfPR,Chicago 17 (Expanded & Remastered),1984-05-14,Michael Learns To Rock album,22XKr7O6bzSA5bHiwRCPNK,rock,album rock,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,229240
2L7mTZOYDtI1syQQh6AVM8,Slice of Life,Flitz&Suppe,41,0FBkB6e7deadNGBxQCpQc0,Chillhop Essentials Spring 2019,2019-03-20,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.715,0.246,5,-17.751,1,0.0448,0.293,0.896,0.382,0.148,84.009,160000
79zGYOcAe2VmJsyQiJX31a,Gone - The Wild Remix,Charli XCX,57,2QVWSdvejmRHBaK1mroxPL,Gone (The Wild Remix),2019-08-09,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.64,0.838,6,-4.203,1,0.0416,0.0588,1.99e-05,0.0424,0.587,124.081,193861
0tY3FSfVVnnvnh7WXI7uaJ,Lamento Tu Pérdida,Natti Natasha,49,5pYnTqxVAj9nSJQS55O49h,Lamento Tu Pérdida,2018-12-21,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,latin,latin hip hop,0.75,0.819,8,-3.361,1,0.0972,0.206,0.0,0.0625,0.576,95.062,160413
2GH5YPmXOoA9nWRnuhnLro,Burning Bridges (Fakear Remix),Patrice,38,4ZviDRZCI6bOfRO90pqqRn,Burning Bridges (Fakear Remix),2017-05-05,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.755,0.758,9,-6.855,0,0.0697,0.0052,0.0144,0.0661,0.389,100.036,210839
0sLrHBMJNOxEcMhcseE3I4,Rollin' With Kid 'N Play,Kid 'N Play,43,1XN7cuhq8ZIvWsUUZ9xDzR,2 Hype,1988,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.761,0.727,1,-12.655,1,0.133,0.0362,0.00498,0.0461,0.739,103.013,243800
4ceZt0ptwiflIu7x6TBeLx,HIP3 (Interlude),Semser,15,69acjhfJsxsZXMyruAE7tE,Reality,2018-07-25,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.745,0.637,10,-10.772,1,0.0645,0.221,0.824,0.0886,0.0759,114.016,42105
1dNuytXEaK1gpZMOJHuJxC,Cheap Shots & Setbacks,AS IT IS,8,4wU1uvjavipP51rRHO2YiB,"Never Happy, Ever After",2015-04-20,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.412,0.982,5,-4.77,1,0.0777,9.22e-05,0.0,0.147,0.55,157.043,173084
11C6xtJLOaKqqMrl9hQwQ0,Let's Get Rocked,Def Leppard,37,7FKcbsCm4eoDWTMTNCUUqw,Adrenalize,1992-03-31,Vault: Def Leppard Greatest Hits,6BKqPGcrFMy6TczW0R5Vsz,rock,album rock,0.564,0.888,5,-6.763,1,0.0325,0.0109,6.68e-05,0.177,0.526,91.989,295957
